סמל היישוב,שם יישוב,"ילדים בגנים של משרד החינוך סה""כ",ילדים בגנים של משרד החינוך גיל 3,ילדים בגנים של משרד החינוך גיל 4,ילדים בגנים של משרד החינוך גיל 5,ילדים בגנים של משרד החינוך גיל 6,"בתי ספר סה""כ",בתי ספר יסודיים,בתי ספר על-יסודיים,בתי ספר חטיבות ביניים,בתי ספר תיכוניים,"כיתות סה""כ",כיתות בבתי ספר יסודיים,כיתות בבתי ספר על-יסודיים,כיתות בחטיבות ביניים,כיתות בבתי ספר תיכוניים,"תלמידים סה""כ",תלמידים בבתי ספר יסודיים,תלמידים בבתי ספר על-יסודיים,תלמידים בחטיבות ביניים,תלמידים בבתי ספר תיכוניים,ממוצע תלמידים לכיתה בבתי ספר יסודיים,"אחוז תלמידים נושרים סה""כ",אחוז תלמידים נושרים בנים,אחוז תלמידים נושרים בנות,אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,השכלה גבוהה אחוז בעלי תארים מישראל מתוך אוכלוסיית בני 55-35,השכלה גבוהה אחוז הנכנסים להשכלה גבוהה בתוך 8 שנים בקרב תלמידי יב,השכלה גבוהה אחוז סטודנטים מתוך אוכלוסיית בני 25-20,השכלה גבוהה אחוז סטודנטים מתוך כלל האוכלוסייה,עובדי הוראה מספר עובדי הוראה,עובדי הוראה ממוצע שעות עבודה לשבוע,עובדי הוראה אחוז עובדי הוראה חדשים,עובדי הוראה אחוז שעות היעדרות מסך שעות עבודה שנתיות,עובדי הוראה ממוצע שנות ותק מוכרות בהוראה,עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,עובדי הוראה אחוז עובדי הוראה משתלמים מכלל עובדי הוראה,עובדי הוראה ממוצע תלמידים למורה,עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד
472,אבו גוש,408,127,133,148,-,5,4,4,1,3,68,34,34,11,23,"1,241",614,627,281,346,23.59,0.70,..,..,73.47,52.04,16.10,34.60,18.90,3.40,167,29.89,10.18,3.90,12.91,40.72,91.80,8.01,3.75
473,אבו סנאן,696,250,222,217,..,7,4,6,3,3,105,55,50,28,22,"2,416","1,242","1,174",648,526,24.43,0.38,0.75,-,79.46,58.92,14.37,27.40,13.50,2.50,294,31.12,3.40,3.10,19.80,51.70,82.10,9.22,3.41
182,אבן יהודה,717,202,218,276,21,7,5,4,1,3,152,97,55,8,47,"4,241","2,737","1,504",267,"1,237",27.49,0.46,..,..,91.32,85.54,59.96,50.80,14.40,3.10,323,32.04,4.95,3.60,17.28,47.68,71.70,14.47,2.23
"2,710",אום אל-פחם,"3,466","1,176","1,157","1,075",58,30,18,21,8,13,560,294,266,116,150,"13,933","7,153","6,780","3,137","3,643",26.75,0.96,1.38,0.54,69.82,49.21,10.52,27.10,13.10,2.40,"1,413",32.15,2.05,4,18.69,41.47,83.90,10.69,3.04
31,אופקים,"2,903",938,957,858,150,26,18,12,2,10,331,227,104,30,74,"7,234","4,860","2,374",730,"1,644",24.50,2.48,2.59,2.37,52.13,39.34,16.80,18.30,8,2,729,29.57,8.09,5.20,16.97,29.36,73.10,10.37,2.86
"2,400",אור יהודה,"1,893",594,607,634,58,19,13,10,3,7,262,161,101,40,61,"5,752","3,449","2,303","1,050","1,253",23.84,1.39,2.01,0.76,84.27,60.99,16.81,38.40,11.90,2.30,623,29.42,8.03,4.10,16.21,37.08,70.30,10.79,2.76
"1,020",אור עקיבא,"1,146",366,377,367,36,11,6,8,3,5,174,90,84,38,46,"3,762","1,915","1,847",994,853,24.37,0.90,1.36,0.40,88.14,74.23,18.42,32.30,9,1.90,451,32.52,5.32,4,17.06,41.91,80.90,9.64,3.44
"3,760",אורנית,462,137,145,158,22,4,3,1,-,1,73,52,21,-,21,"2,099","1,422",677,-,677,27.14,0.43,..,..,91.76,87.65,53.30,50.90,16.20,4,189,30.45,8.47,4.20,14.61,49.21,87.40,12.91,2.39
565,אזור,693,226,249,195,23,4,3,1,1,-,48,36,12,12,-,"1,358",990,368,368,-,27.50,0.81,0.80,0.81,82.35,71.32,24.87,45.70,12.30,2.60,135,29.86,5.93,2.90,14.76,44.44,88.80,13.70,2.23
"2,600",אילת,"2,360",717,789,783,71,21,14,13,5,8,387,216,171,77,94,"8,912","4,951","3,961","1,988","1,973",25.13,1.79,2.02,1.54,76.22,64.84,12.49,26.70,7.60,2.40,"1,021",34.83,4.21,4.20,15.56,43.10,83.60,10,3.56
478,אכסאל,917,269,324,311,13,9,6,7,2,5,150,76,74,32,42,"3,426","1,683","1,743",851,892,26.36,0.83,..,..,67.11,47.37,16.41,18.10,16.40,2.90,338,31.30,2.96,2.60,18.26,50.89,77.20,10.98,2.87
41,אליכין,155,53,49,49,..,2,2,-,-,-,7,7,-,-,-,167,167,-,-,-,23.86,1.39,..,..,66.67,55.56,31.26,-,9.90,3,26,27.96,7.69,3.20,15.73,53.85,76,10.44,2.83
"1,309",אלעד,"4,437","1,286","1,373","1,371",407,81,44,42,2,40,739,535,204,12,192,"17,173","12,080","5,093",265,"4,828",24.51,1.49,2.31,0.71,24.58,16.41,12.21,20.30,5.90,1.40,"1,048",30.01,7.35,3.20,16.46,13.36,46.90,13.98,2.17
"3,750",אלפי מנשה,349,96,134,110,..,3,2,1,1,-,51,33,18,18,-,"1,361",859,502,502,-,27,0.41,..,..,85.62,76.03,40.66,48.40,12.80,2.80,131,30.15,4.58,3.90,15.34,43.51,88.90,11.93,2.58
"3,560",אלקנה,259,85,85,80,..,5,1,7,4,3,63,17,46,26,20,"1,701",470,"1,231",708,523,27.65,..,..,..,86.75,83.13,72.95,-,34.90,6.70,185,30.83,5.95,4.10,16.83,56.76,80,9.74,3.18
529,אעבלין,691,229,213,247,..,8,6,5,1,4,158,82,76,16,60,"3,896","2,196","1,700",426,"1,274",28.13,1.17,1.89,0.42,75,52.42,14.23,32.50,17.10,2.80,391,31.19,4.35,3.40,17.61,50.64,72.80,10.39,3.02
"3,650",אפרת,976,310,305,328,33,10,6,5,1,4,156,105,51,11,40,"3,402","2,296","1,106",244,862,24.77,0.89,1.15,0.63,88.73,86.38,54.69,64.80,18.30,4.50,428,29.26,4.44,5.20,17.27,51.40,81.50,9.01,3.29
"3,570",אריאל,912,289,252,323,48,8,6,3,1,2,135,90,45,22,23,"3,028","2,002","1,026",582,444,24.64,1.47,1.59,1.34,88.29,80.18,28.84,47,49.80,12.10,370,33.08,7.30,5.70,15.09,43.78,79.40,9.84,3.44
70,אשדוד,"12,652","4,067","3,935","4,040",610,139,93,78,18,60,"1,917","1,161",756,232,524,"45,365","27,164","18,201","6,406","11,795",26.48,0.85,1.09,0.59,60.03,50.45,18.12,33.90,10.90,2.10,"4,208",31.80,5.96,4.20,18.46,38.74,72.30,11.50,2.80
"7,100",אשקלון,"8,164","2,583","2,649","2,686",246,59,41,35,13,22,"1,045",611,434,184,250,"26,282","15,163","11,119","5,393","5,726",27.66,1.08,1.49,0.67,82.26,67.77,21.73,39.90,12.60,2.40,"2,821",32.30,6.24,4.30,16.26,38.64,80,10.70,3.07
"6,000",באקה אל-גרביה,"1,685",492,583,557,53,15,10,10,3,7,281,149,132,54,78,"6,999","3,625","3,374","1,525","1,849",26.78,0.36,..,..,81.45,56.61,15.37,31.80,19.40,3.40,691,31.63,2.03,3.40,17.83,52.24,81.50,10.89,2.93
"2,530",באר יעקב,"2,605",822,827,857,99,18,12,10,4,6,312,189,123,50,73,"7,989","4,788","3,201","1,548","1,653",26.36,1.38,1.75,0.99,82.64,69.77,37.39,24.90,8.10,1.70,809,30.33,8.41,4.50,14.06,33.99,79.20,11.51,2.67
"9,000",באר שבע,"9,983","3,209","3,247","3,257",270,87,59,49,17,32,"1,487",835,652,279,373,"34,400","18,639","15,761","7,289","8,472",25.41,1.24,1.78,0.68,81.67,62.24,24.07,36.40,15.40,3.50,"3,997",32.76,6.20,4.60,16.83,44.86,79.40,9.77,3.40
482,בועיינה-נוג'ידאת,616,200,191,219,..,6,4,5,3,2,106,55,51,26,25,"2,424","1,231","1,193",591,602,24.10,0.75,..,..,74.60,52.91,12.87,29.20,16.60,3,258,32.21,2.71,3.10,19.59,56.20,73.90,10.29,3.16
"4,001",בוקעאתא,293,95,84,110,..,3,2,2,1,1,59,31,28,14,14,"1,407",678,729,377,352,22.30,..,..,..,91.89,64.86,8.88,25.20,17.60,2.80,157,32.78,3.82,3.70,17.22,67.52,91.10,9.70,3.42
998,ביר אל-מכסור,660,205,203,243,..,4,3,2,1,1,89,52,37,19,18,"2,247","1,210","1,037",520,517,24.29,0.41,..,..,62.87,32.18,9.85,23.90,12.70,2.40,235,32.10,0.85,4.40,19.90,57.02,76.60,10.80,3.05
"3,574",בית אל,424,128,135,144,17,7,3,6,2,4,110,43,67,23,44,"2,485",904,"1,581",550,"1,031",22.84,0.48,0.93,-,88.48,74.55,52.02,60.80,22,6.50,323,30.47,5.26,2.80,18.97,56.97,72.40,8.23,3.73
"3,652",בית אריה-עופרים,300,90,96,98,16,3,2,1,1,-,38,26,12,12,-,837,579,258,258,-,23.38,0.94,..,..,93.97,81.03,30.20,-,9.90,2.90,90,30.62,2.22,5.70,14.93,37.78,94.30,11.12,2.83
480,בית ג'ן,576,180,201,192,..,4,3,2,1,1,88,46,42,19,23,"2,286","1,143","1,143",569,574,24.85,1.50,1.28,1.74,97.19,79.78,17.66,41.50,14.40,3.30,239,32.78,2.51,3.90,19.79,53.97,83.30,10.90,3.08
466,בית דגן,337,127,102,101,..,2,2,-,-,-,21,21,-,-,-,536,536,-,-,-,26.25,1.24,1.30,1.18,87.60,75.21,28.03,46.60,16.10,3.60,60,29.37,6.67,3.60,16.72,45,72.40,11.84,2.51
"9,200",בית שאן,"1,102",362,348,348,44,15,10,11,5,6,207,116,91,40,51,"3,907","2,205","1,702",846,856,21.06,1.85,2.68,0.95,77.37,59.33,15.97,31.90,10.70,2.90,486,31.84,3.50,3.70,17.04,43.62,79,9.02,3.60
"2,610",בית שמש,"12,683","4,079","3,933","3,747",924,160,96,83,10,73,"1,529","1,029",500,84,416,"34,097","23,566","10,531","1,843","8,688",25.94,2.93,4.00,1.76,30.40,26.59,11.02,30,7.60,1.50,"2,987",28.87,9.41,4.40,16.19,25.88,71.70,10.52,2.77
"3,780",ביתר עילית,"6,996","2,296","2,209","2,125",366,94,51,46,-,46,902,690,212,-,212,"22,180","16,410","5,770",-,"5,770",25.39,2.31,3.71,0.82,8.63,4.35,7.05,18,4.70,1,"1,546",36.04,8.15,4.80,16.78,13.78,37.40,12.74,2.87
"6,100",בני ברק,"20,007","6,477","6,288","5,929","1,313",213,115,119,6,113,"2,270","1,538",732,34,698,"58,761","38,560","20,201",614,"19,587",27.33,1.95,2.70,1.18,6.59,5.49,8,8.60,2.60,0.80,"3,458",25.13,10.58,4.30,20.59,14.89,38.40,14.10,1.78
"1,066","בני עי""ש",300,103,98,87,12,2,2,-,-,-,18,18,-,-,-,383,383,-,-,-,22.69,1.17,..,..,81.58,59.21,15.88,-,9.40,2.10,45,30.51,6.67,4.20,16.27,62.22,93.20,10.72,2.92
"9,800",בנימינה-גבעת עדה,655,167,212,241,35,8,6,4,2,2,130,72,58,29,29,"3,528","1,823","1,705",890,815,25.32,1.33,1.55,1.12,89.33,87.20,63.68,44.10,11.60,3.50,324,32.07,3.09,3.50,17.27,51.85,82.80,12.20,2.67
"1,326","בסמ""ה",704,217,235,244,..,7,3,4,2,2,115,62,53,27,26,"2,805","1,506","1,299",685,614,26.53,0.43,..,..,70.61,41.22,15.51,27.90,15.10,2.80,270,33.24,1.11,3.70,19.06,41.11,84.70,11.60,2.92
944,בסמת טבעון,416,129,139,136,12,4,3,2,1,1,64,37,27,14,13,"1,577",859,718,359,359,24.03,1.27,..,..,62.09,44.44,10.65,18.10,12.60,2.60,169,31.25,0.59,3.80,18.39,50.89,85.50,10.65,3.00
483,בענה,468,163,158,138,..,5,3,3,1,2,86,45,41,14,27,"1,974",922,"1,052",335,717,21.61,0.82,1.00,0.63,73.29,49.69,10.35,31.70,15.80,2.90,212,32.41,1.89,3.40,18.47,59.43,68.40,10.03,3.27
"6,200",בת ים,"4,592","1,459","1,434","1,473",226,47,30,29,12,17,766,446,320,144,176,"16,805","9,539","7,266","3,566","3,700",24.71,1.40,1.93,0.83,77.89,64.33,11.51,32.30,10.20,1.50,"1,964",32.86,8.10,4.20,16.36,38.95,72.40,9.78,3.43
"3,730",גבעת זאב,"1,878",595,575,576,132,11,10,3,2,1,117,103,14,11,3,"2,595","2,448",147,128,19,25.23,1.88,2.72,0.99,44.16,39.12,23,38.30,11.50,2.60,240,25.91,10.83,4.60,14.45,29.58,66.10,12.17,2.10
681,גבעת שמואל,"1,562",484,503,529,46,9,6,6,3,3,192,109,83,42,41,"5,537","3,011","2,526","1,342","1,184",29.86,0.58,0.58,0.58,90.20,87.31,60.32,62.30,29.40,5.60,519,32.47,9.06,4.50,15.81,41.43,75.70,12.14,2.71
"6,300",גבעתיים,"2,527",780,875,794,78,14,10,5,-,5,312,221,91,-,91,"8,623","5,920","2,703",-,"2,703",28.19,0.59,0.48,0.70,94.81,92.02,59.68,60.50,19.70,4.40,770,30.97,7.27,3.60,16.03,47.66,78.80,13.47,2.34
"1,292",ג'דיידה-מכר,"1,060",322,366,355,17,10,6,7,3,4,168,88,80,39,41,"3,958","1,950","2,008","1,008","1,000",23.49,2.99,2.72,3.25,80.92,57.85,11.94,28.20,16.70,3,436,32.28,1.83,3.40,20.63,49.54,78.10,9.83,3.33
"2,550",גדרה,"1,500",447,506,487,60,16,10,12,5,7,275,140,135,55,80,"7,092","3,410","3,682","1,658","2,024",26.34,0.52,0.75,0.29,89.35,80.47,45.95,52.80,11.50,3.30,678,31.77,4.87,3.10,17.20,49.56,81.20,11.91,2.72
485,ג'ולס,310,100,100,102,..,3,2,2,1,1,45,24,21,9,12,"1,108",560,548,281,267,24.73,-,-,-,88.35,66.99,22.93,45.20,15.70,3.60,127,31.27,2.36,4.10,20.32,64.57,93.50,9.55,3.32
627,ג'לג'וליה,629,183,221,219,..,5,3,4,2,2,94,55,39,21,18,"2,171","1,214",957,491,466,26.95,1.79,2.52,1.04,69.63,42.93,12.97,38.80,13.20,2.70,255,29.54,4.31,4.30,16.75,41.96,72.70,9.10,3.28
166,גן יבנה,"1,052",299,344,362,47,10,6,6,2,4,179,91,88,40,48,"4,819","2,346","2,473","1,208","1,265",27.12,0.80,1.29,0.28,85.78,76.07,36.90,42.70,17.80,4.40,444,32.67,6.08,3.70,17.90,46.85,83.60,12.49,2.66
229,גני תקווה,"1,396",412,486,453,45,11,8,3,1,2,163,106,57,28,29,"4,793","2,979","1,814",972,842,28.77,0.60,0.83,0.37,84.64,81.05,58.02,57.80,17.30,3,421,30.18,7.60,4,14.26,42.28,78,13.43,2.26
541,ג'סר א-זרקא,"1,034",341,342,340,11,8,5,4,2,2,152,86,66,34,32,"3,558","1,953","1,605",859,746,26.51,0.53,1.07,-,33.80,16.72,2.39,7.30,8.90,1.70,406,32.87,2.22,4.70,16.31,43.60,89.30,9.53,3.48
487,ג'ש (גוש חלב),129,32,52,43,..,2,1,1,-,1,22,15,7,-,7,533,358,175,-,175,24.73,1.40,2.65,-,94.34,71.70,28.20,-,26.80,3.80,57,32.96,3.51,3.80,23.54,45.61,80,10.49,3.17
628,ג'ת,734,233,240,238,23,6,3,3,2,1,86,45,41,22,19,"2,469","1,289","1,180",645,535,30.14,0.98,..,..,90.05,77.49,28.68,53.30,26.60,4.40,219,32.23,4.11,3.60,21.60,42.01,80.40,12.61,2.60
494,דאלית אל-כרמל,829,259,258,278,34,6,4,2,1,1,104,57,47,24,23,"2,622","1,408","1,214",677,537,26.19,0.47,..,..,86.94,53.73,17.65,32.40,17.90,3.60,293,32.25,3.75,3.80,18.22,57.68,80.10,10.79,3.09
489,דבורייה,618,190,222,197,..,4,3,2,1,1,85,46,39,18,21,"2,190","1,120","1,070",497,573,25.35,0.84,..,..,63.16,46.41,20.28,44.50,21.70,4,209,32.85,2.87,2.80,20.45,58.37,79.50,11.68,2.85
490,דייר אל-אסד,743,254,227,233,29,5,3,3,2,1,109,58,51,30,21,"2,752","1,409","1,343",788,555,26.37,0.39,0.75,-,80.88,58.96,16.34,36.70,20.40,3.50,250,32.72,0.80,3.20,20.57,49.20,87.70,12.45,2.70
492,דייר חנא,551,177,194,173,..,6,3,3,2,1,83,44,39,21,18,"2,117","1,059","1,058",539,519,24.90,0.43,0.84,-,89.13,65.22,18.22,46.40,27.90,4.10,214,32.92,3.27,3.50,20.20,61.21,86.70,10.97,3.04
"2,200",דימונה,"1,997",643,666,638,50,24,16,16,7,9,314,180,134,62,72,"6,965","3,679","3,286","1,644","1,642",22.76,1.39,1.98,0.80,86.08,64.90,14.69,30.50,8.70,2.30,793,33.40,5.67,4.70,18.10,44.26,82.30,9.90,3.42
"9,700",הוד השרון,"3,332",985,"1,082","1,099",166,29,17,15,7,8,464,252,212,91,121,"12,837","6,786","6,051","2,949","3,102",28.09,1.20,0.99,1.41,89.03,83.59,57.76,56.70,16.40,3.30,"1,328",30.80,6.85,3.90,16.28,48.64,79.20,11.14,2.81
"3,769",הר אדר,142,34,40,60,..,1,1,-,-,-,15,15,-,-,-,397,397,-,-,-,26.47,..,..,..,90.24,86.59,59.35,-,18,4.90,35,29.37,5.71,6.10,14.34,45.71,94.30,13.69,2.13
"6,400",הרצלייה,"4,420","1,400","1,396","1,509",115,35,19,22,12,10,612,325,287,137,150,"15,983","8,345","7,638","3,986","3,652",27.79,1.06,1.16,0.94,88.99,82.20,50.59,52.90,18.60,3.30,"1,695",30.94,7.32,4.10,15.59,44.84,75.80,11.01,2.84
"9,300",זכרון יעקב,"1,071",297,372,351,51,18,11,11,2,9,248,150,98,13,85,"5,582","3,492","2,090",334,"1,756",25.12,1.17,1.48,0.87,76.40,72.66,53.32,51.80,15,4,531,29.90,5.65,3.50,16.52,44.26,78.40,10.95,2.74
"1,290",זמר,468,146,168,144,10,5,2,3,2,1,68,31,37,13,24,"1,755",781,974,271,703,26.93,1.09,1.10,1.08,87.80,47.97,16.19,24.40,20.30,3.30,164,32.16,1.22,4,18.77,52.44,76.70,11.33,2.87
975,זרזיר,588,188,184,212,..,5,3,3,1,2,87,45,42,19,23,"2,051","1,035","1,016",483,533,23.95,0.38,0.74,-,53.93,34.27,11.88,23.30,13.40,2.50,209,32.98,3.83,3.30,18.67,52.63,80.80,10.75,3.10
"6,500",חדרה,"5,310","1,620","1,699","1,758",233,50,35,27,8,19,753,442,311,141,170,"18,083","10,373","7,710","3,596","4,114",26.79,1.08,1.20,0.95,71.69,58.04,25.06,32,9.40,2.10,"1,842",31.41,4.56,3.70,16.99,38.60,75.10,11.22,2.83
"6,600",חולון,"8,599","2,696","2,790","2,853",260,59,38,40,17,23,"1,163",646,517,226,291,"29,601","16,198","13,403","6,525","6,878",27.32,0.97,1.23,0.69,79.64,67.79,24.44,40.10,14.30,2.40,"3,059",32.51,5.95,4.40,16.25,44.33,75.80,11.18,2.96
"1,303",חורה,"1,773",585,613,564,11,14,9,12,5,7,308,159,149,64,85,"7,285","3,821","3,464","1,561","1,903",26.51,2.98,4.13,1.83,68.77,43.83,11.96,27.50,11.90,2.20,791,33.72,4.93,6,12.82,29.96,71.60,10.15,3.37
496,חורפיש,339,122,101,111,..,3,2,2,1,1,56,31,25,13,12,"1,364",700,664,336,328,24.18,..,-,-,94.83,81.90,26.92,38.60,19.20,4.50,177,31.02,4.52,3.10,17.36,37.29,90,8.34,3.76
"4,000",חיפה,"11,459","3,643","3,666","3,639",511,127,79,73,23,50,"1,890","1,108",782,251,531,"44,754","26,199","18,555","6,259","12,296",26.75,1.01,1.36,0.64,77.70,67.01,36.14,46.70,24.10,4.40,"4,945",30.46,6.31,4,17.04,46.75,76.90,9.78,3.14
"2,034",חצור הגלילית,706,221,235,213,37,11,6,7,2,5,123,73,50,14,36,"2,370","1,325","1,045",294,751,19.91,1.75,2.02,1.47,58.39,42.34,17.08,18.90,7.50,2.20,293,30.48,3.07,4,19.04,38.57,66.40,8.96,3.43
"1,247",חריש,"3,329","1,147","1,156",933,93,19,13,8,5,3,217,170,47,36,11,"5,292","4,230","1,062",841,221,27.41,1.46,1.83,1.07,66.67,48.89,27,-,5.60,1.60,675,30.37,13.78,5.60,9.19,26.81,81.60,-,-
"6,700",טבריה,"3,132","1,046","1,029",918,139,38,23,21,5,16,439,248,191,66,125,"9,191","5,152","4,039","1,530","2,509",23.44,1.45,2.19,0.69,72.97,49.16,12.23,29.50,7.30,1.70,"1,067",32.10,6.75,4.30,15.92,37.11,79.80,9.50,3.43
962,טובא-זנגרייה,432,135,154,138,..,3,2,2,1,1,58,34,24,13,11,"1,271",724,547,293,254,24.25,0.53,..,..,69.57,39.13,8.58,24.30,10.70,2,155,32.99,1.94,3.80,18.70,63.23,80.80,9.35,3.59
498,טורעאן,877,305,297,266,..,7,4,3,2,1,119,67,52,30,22,"3,040","1,652","1,388",796,592,25.95,2.32,..,..,76.79,59.92,17.64,36.20,20.60,3.40,295,31.48,1.02,2.90,19.39,49.49,78.80,11.50,2.77
"2,730",טייבה,"2,434",743,831,819,41,16,12,8,4,4,384,204,180,94,86,"10,310","4,992","5,318","2,726","2,592",27.75,1.87,3.10,0.67,84.41,62.23,16.01,37.40,19.20,3.30,946,32.17,2.75,3.40,19.30,52.01,71.70,11.71,2.77
"2,720",טירה,"1,384",421,463,483,17,16,9,11,4,7,249,131,118,53,65,"5,468","2,732","2,736","1,293","1,443",25.75,0.79,0.91,0.66,68.45,51.75,18.76,34.40,21.80,3.50,588,32.33,2.04,3.30,20.78,48.98,73.10,9.92,3.28
"2,100",טירת כרמל,"1,710",555,562,545,48,10,7,6,3,3,160,106,54,28,26,"3,694","2,392","1,302",717,585,25.27,1.50,2.38,0.55,73.40,54.61,24.48,28.70,10.30,2.20,520,31.26,6.35,4.40,14.67,41.15,75.50,8.58,3.70
"8,900",טמרה,"1,893",620,640,596,37,22,12,15,6,9,357,181,176,76,100,"8,089","3,935","4,154","1,990","2,164",24.77,0.52,0.67,0.35,71.84,50.08,15.41,29.80,18.90,3.40,940,32.28,1.38,3.30,19.07,53.19,75.10,9.33,3.51
"1,295",יאנוח-ג'ת,370,123,116,127,..,4,3,2,1,1,57,33,24,12,12,"1,293",682,611,315,296,21.90,2.00,2.07,1.93,84.69,60.20,18.40,32.90,15.80,3.40,156,32.89,4.49,3,18.81,57.69,86.30,9.25,3.61
46,יבנאל,334,90,109,121,14,6,4,2,-,2,53,43,10,-,10,998,831,167,-,167,20.11,2.05,2.07,2.04,36.46,22.92,18.61,-,5.70,1.50,99,34.17,11.11,4.10,13.76,24.24,59.80,11.01,3.20
"2,660",יבנה,"4,238","1,318","1,405","1,351",164,28,20,12,5,7,411,276,135,72,63,"10,692","7,040","3,652","2,073","1,579",27.80,1.48,2.09,0.90,85.11,72.79,34.32,41.40,12.80,2.40,"1,083",31.56,7.66,4.20,14.96,38.87,79.10,12.16,2.63
"9,400",יהוד-מונוסון,"1,474",449,487,488,50,12,7,6,3,3,227,116,111,43,68,"6,047","2,879","3,168","1,372","1,796",26.63,0.69,0.96,0.38,83.87,76.56,37.78,46.50,14.80,3.10,582,31.24,5.84,3.60,18.33,50.17,72.20,11.84,2.67
29,יסוד המעלה,66,18,25,21,..,1,1,-,-,-,6,6,-,-,-,112,112,-,-,-,18.67,2.31,4.26,-,77.27,68.18,47.17,-,10.70,3.90,..,..,..,..,..,..,..,..,..
499,יפיע,984,310,333,332,..,13,8,6,2,4,169,95,74,32,42,"4,078","2,183","1,895",930,965,26.03,1.34,2.26,0.39,82.94,62.06,14.49,31.70,17,3.10,456,31,3.73,3.80,17.20,52.41,82.10,9.87,3.19
240,יקנעם עילית,"1,236",375,374,413,74,9,7,3,2,1,167,96,71,39,32,"4,267","2,340","1,927","1,002",925,26.93,1.02,0.94,1.10,88.07,74.62,42.23,46.50,12.50,3.40,433,31.67,6.24,3.20,15.91,48.73,87.90,11.80,2.75
831,ירוחם,757,229,241,262,25,7,4,6,3,3,106,58,48,24,24,"2,435","1,334","1,101",531,570,24.86,1.13,1.56,0.69,77.58,60.61,26.36,30.50,10.70,3.50,291,31.32,9.28,4.90,14.02,43.99,87.40,8.47,3.74
"3,000",ירושלים,"60,562","18,479","20,015","19,252","2,816",745,441,459,84,375,"9,276","5,747","3,529",819,"2,710","221,974","138,036","83,938","19,247","64,691",26.22,3.15,3.91,2.33,37.97,33.34,17.11,21.80,11.50,2.70,"19,192",28.19,7.45,4.20,16.47,31.98,64,11.39,2.48
502,ירכא,873,286,267,306,14,14,9,8,2,6,193,104,89,35,54,"4,048","1,899","2,149",902,"1,247",24.91,0.33,..,..,91.29,49.13,14.26,42.70,14.30,2.70,565,30.14,9.91,4.10,14.78,41.06,79.70,7.84,3.87
504,כאבול,693,208,224,255,..,6,4,4,2,2,106,62,44,23,21,"2,625","1,391","1,234",645,589,23.50,0.69,0.82,0.55,65.52,45.26,17.68,34.80,21.30,3.70,263,33.05,2.66,3.40,20.58,50.95,80.50,10.86,3.09
505,כאוכב אבו אל-היג'א,197,58,65,70,..,2,1,2,1,1,41,18,23,11,12,"1,056",460,596,281,315,27.63,0.67,1.36,-,95.77,60.56,24.51,-,27.10,4.30,108,32.77,6.48,2.80,19.32,54.63,76.60,10.83,3.10
"1,224",כוכב יאיר,415,111,148,132,24,4,3,1,1,-,63,45,18,18,-,"1,799","1,200",599,599,-,27.07,1.08,0.68,1.46,89.24,84.18,67.18,58.30,16.30,4.70,132,31.49,4.55,3.10,17.29,43.94,75.40,15.18,2.12
"1,059",כסיפה,"1,512",426,480,555,51,13,9,8,4,4,298,167,131,65,66,"7,477","4,094","3,383","1,819","1,564",26.03,1.99,2.65,1.28,62.80,49.34,13.89,25.20,15,2.80,765,33.76,5.62,6,14.22,35.95,83.30,10.73,3.18
"1,296",כסרא-סמיע,555,171,191,189,..,6,4,5,2,3,92,46,46,22,24,"2,079","1,051","1,028",524,504,24.68,0.48,-,1.04,91.60,66.41,14.02,28.80,13.70,2.60,250,31.43,1.60,3.60,19.97,52.40,85.10,9.30,3.45
978,כעביה-טבאש-חג'אג'רה,405,122,125,151,..,3,2,2,1,1,54,29,25,13,12,"1,311",684,627,313,314,24.63,0.56,1.12,-,69.11,31.71,15.27,25.60,15.10,2.90,136,32.24,0.74,3.10,19.12,62.50,75.90,10.66,3.06
633,כפר ברא,253,81,97,72,..,3,2,2,2,-,38,29,9,9,-,664,475,189,189,-,27,0.93,2,-,83.58,50.75,19.88,-,16.60,3.30,105,30.15,2.86,5,15.39,47.62,84.50,6.94,4.44
"1,263",כפר ורדים,177,35,61,69,12,4,2,4,2,2,63,23,40,20,20,"1,515",603,912,481,431,27.95,1.56,1.22,1.91,87.62,84.76,56.33,-,12.60,4.50,186,31.99,2.69,3.30,19.78,53.76,84.40,8.24,3.90
507,כפר יאסיף,551,186,176,177,12,5,3,2,1,1,90,48,42,21,21,"2,448","1,316","1,132",565,567,27.72,0.81,0.83,0.79,66.88,58.60,24.98,39.20,21.60,3.60,205,32.88,0.98,3.10,20.52,53.66,74.40,12.84,2.60
168,כפר יונה,"1,620",506,504,548,62,10,7,5,3,2,205,126,79,43,36,"5,326","2,993","2,333","1,306","1,027",25.81,0.86,1.06,0.65,88.24,73.53,39.12,36.50,10.40,2.40,512,31.63,7.23,4.20,14.33,44.73,75.60,12.51,2.60
508,כפר כמא,146,52,51,42,..,2,1,1,1,-,18,13,5,5,-,423,294,129,129,-,23.83,..,-,..,72,66,29.96,-,21.80,4.80,50,31.70,4,3.10,17.88,62,88,9.06,3.55
